Unnamed: 0.1,Unnamed: 0,name,company,year,Price,kms_driven,fuel_type
753,753,Maruti Suzuki Dzire,Maruti,2014,374999.0,33000,Petrol
754,754,Tata Bolt XM,Tata,2015,600000.0,15000,Petrol
755,755,Maruti Suzuki Alto,Maruti,2005,70000.0,47000,Petrol
756,756,Maruti Suzuki Alto,Maruti,2005,100000.0,40000,Petrol
757,757,Maruti Suzuki Ritz,Maruti,2010,150000.0,38000,Diesel
758,758,Maruti Suzuki Alto,Maruti,2017,225000.0,12500,Petrol
759,759,Maruti Suzuki Dzire,Maruti,2009,210000.0,42000,Petrol
760,760,Hyundai i20 Asta,Hyundai,2014,425000.0,31000,Petrol
761,761,Maruti Suzuki Swift,Maruti,2008,162000.0,60000,Diesel
762,762,Tata Indica V2,Tata,2005,60000.0,80000,Diesel
763,763,Mahindra Scorpio VLX,Mahindra,2014,650000.0,77000,Diesel
764,764,Toyota Innova 2.5,Toyota,2012,750000.0,75000,Diesel
765,765,Mahindra Xylo E8,Mahindra,2010,375000.0,40000,Diesel
766,766,Hyundai i20 Magna,Hyundai,2011,230000.0,47000,Petrol
767,767,Maruti Suzuki Omni,Maruti,2000,35999.0,60000,Petrol
768,768,Mahindra KUV100,Mahindra,2016,380000.0,26500,Petrol
769,769,Mahindra KUV100 K8,Mahindra,2019,560000.0,2875,Petrol
770,770,Datsun Go Plus,Datsun,2016,285000.0,13900,Petrol
771,771,Ford Endeavor 4x4,Ford,2019,2900000.0,9000,Diesel
772,772,Tata Indica V2,Tata,2005,39999.0,80000,Diesel
773,773,Hyundai Santro Xing,Hyundai,2006,85000.0,60000,Petrol
774,774,Maruti Suzuki Wagon,Maruti,2016,395000.0,20000,Petrol
775,775,Maruti Suzuki Swift,Maruti,2008,175000.0,58000,Diesel
776,776,Maruti Suzuki Alto,Maruti,2019,400000.0,1500,Petrol
777,777,Toyota Innova 2.5,Toyota,2011,750000.0,75000,Diesel
778,778,Maruti Suzuki Alto,Maruti,2016,250000.0,2450,Petrol
779,779,Maruti Suzuki Alto,Maruti,2019,425000.0,1625,Petrol
780,780,Volkswagen Polo Highline1.2L,Volkswagen,2017,525000.0,45000,Petrol
781,781,Mahindra Logan,Mahindra,2009,130000.0,65000,Diesel
782,782,Maruti Suzuki 800,Maruti,2000,30000.0,33400,Petrol
783,783,Mahindra Scorpio,Mahindra,2011,475000.0,60123,Diesel
784,784,Chevrolet Sail 1.2,Chevrolet,2013,300000.0,28000,Petrol
785,785,Hyundai Santro AE,Hyundai,2003,60000.0,70000,Petrol
786,786,Maruti Suzuki Wagon,Maruti,2006,100000.0,7000,Petrol
787,787,Hyundai Eon,Hyundai,2018,260000.0,25000,Petrol
788,788,Tata Manza,Tata,2015,100000.0,100000,Diesel
789,789,Toyota Etios G,Toyota,2013,265000.0,42000,Petrol
790,790,Hyundai Getz Prime,Hyundai,2009,115000.0,20000,Petrol
791,791,Toyota Qualis,Toyota,2003,180000.0,100000,Diesel
792,792,Hyundai Santro Xing,Hyundai,2004,45000.0,137495,Petrol
793,793,Tata Indica eV2,Tata,2016,50500.0,91200,Diesel
794,794,Honda City 1.5,Honda,2009,270000.0,55000,Petrol
795,795,Tata Zest XE,Tata,2017,290000.0,120000,Diesel
796,796,Mahindra Quanto C4,Mahindra,2013,325000.0,63000,Diesel
797,797,Tata Indigo eCS,Tata,2016,160000.0,104000,Diesel
798,798,Maruti Suzuki Swift,Maruti,2016,350000.0,146000,Diesel
799,799,Hyundai Elite i20,Hyundai,2011,290000.0,40000,Petrol
800,800,Hyundai i20 Select,Hyundai,2011,290000.0,40000,Petrol
801,801,Chevrolet Tavera Neo,Chevrolet,2007,465000.0,100800,Diesel
802,802,Maruti Suzuki Dzire,Maruti,2016,325000.0,150000,Diesel
803,803,Hyundai Elite i20,Hyundai,2018,510000.0,2100,Petrol
804,804,Honda City VX,Honda,2016,860000.0,95000,Petrol
805,805,Maruti Suzuki Dzire,Maruti,2016,450000.0,2500,Diesel
806,806,Hyundai Getz,Hyundai,2006,125000.0,80000,Petrol
807,807,Mercedes Benz C,Mercedes,2006,500001.0,15000,Petrol
808,808,Maruti Suzuki Alto,Maruti,2005,95000.0,65000,Petrol
809,809,Maruti Suzuki Swift,Maruti,2009,250000.0,51000,Diesel
810,810,Skoda Fabia,Skoda,2009,110000.0,45000,Petrol
811,811,Maruti Suzuki Ritz,Maruti,2011,270000.0,50000,Petrol
812,812,Tata Indica V2,Tata,2009,110000.0,30000,Diesel
813,813,Toyota Corolla Altis,Toyota,2009,300000.0,132000,Petrol
814,814,Tata Zest XM,Tata,2018,260000.0,27000,Diesel
815,815,Mahindra Quanto C8,Mahindra,2013,390000.0,40000,Diesel
816,816,Toyota Wigo,Toyota,2022,767528.0,1,Gasoline
817,817,Toyota Vios,Toyota,2022,925946.0,1,Gasoline
818,818,Toyota Veloz,Toyota,2022,1307472.0,1,Gasoline
819,819,Toyota Rush,Toyota,2022,1253268.0,1,Gasoline
820,820,Toyota Innova,Toyota,2022,1436006.0,1,Diesel
821,821,Toyota Fortuner,Toyota,2022,2645548.0,1,Diesel
822,822,Toyota Hilux Conquest ,Toyota,2024,2156657.0,1,Diesel
823,823,Toyota Raize Turbo,Toyota,2022,1128400.0,1,Gasoline
824,+,Chevrolet Beat,Chevrolet,2024,543447.37,11232,Petrol
825,+,BMW 3 Series,BMW,2024,1526579.0,54123,Petrol
826,+,Toyota Vios J,Toyota,2022,760936.0,1,Gasoline
827,+,Fiat Linea Emotion,Fiat,2024,23123.0,321,Petrol
828,+,Ford EcoSport,Ford,2024,768679.0,4314,Petrol
829,+,Toyota Hilux Conquest ,Toyota,2024,2156657.0,7,Diesel
830,+,Toyota Hilux,Toyota,2022,1304235.0,1,Diesel
+,+,Toyota Hilux Conquest ,Toyota,2024,1110321.0,1323,Petrol
+,+,Toyota Hilux G,Toyota,2021,1231421.0,3214,Diesel
+,+,Toyota Hilux Conquest ,Toyota,2024,1110321.0,1323,Petrol
+,+,Nissan Navarra,Nissan,2023,1523213.0,1,Diesel
+,+,Nissan Terra 3.0,Nissan,2023,2123212.0,23231,Diesel
+,+,Mitsubishi Strada Athlete,Mitsubishi,2021,1821321.0,1231,Diesel
+,+,Mitsubishi Xpander,Mitsubishi,2023,1421421.0,2412,Gasoline
+,+,Toyota Yaris Cross,Toyota,2023,1621341.0,2314,Gasoline
+,+,Mitsubishi Xpander Cross,Mitsubishi,2022,1732411.0,4211,Gasoline
+,+,Mazda BT-50,Mazda,2023,1823112.0,131,Diesel
+,+,Toyota Supra MK1,Toyota,2023,5396000.0,1,Gasoline
+,+,Mazda RX-7,Mazda,2023,2380000.0,1,Gasoline
+,+,Mazda CT-50,Mazda,2021,3021421.0,1,Gasoline
+,+,Mazda CX-69,Mazda,2021,2734313.0,613,Diesel
+,+,Mazda CT-62,Mazda,2021,2103212.0,231412,Gasoline
+,+,Mazda CT-01,Mazda,2014,1621321.0,125421,Gasoline
+,+,Mazda CT-02,Mazda,2016,1942123.0,1521,Gasoline
+,+,Mazda CT-03,Mazda,2016,1963213.0,2142,Gasoline
+,+,Mazda CT-04,Mazda,2017,2013241.0,31,Gasoline
+,+,Mazda CT-05,Mazda,2017,2123122.0,2412,Gasoline
+,+,Toyota Supra MK2,Toyota,2021,4232132.0,32,Gasoline
